MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,WetlandLoss,FloodProbability
-2.225768041659047,-1.3282493629876688,-0.45534371039427846,0.4468673380277345,1.7899407442066224,0.9063444199933749,0.8825569357855447,0.8928368607512032,1.78978165098842,0.891540790144245,-0.9026290910114919,2.231594143513953,0.4434061761689029,1.8075574007280684,3.6079461105120942,-1.3386239086338692,0.895640984990962,0.64
-2.225768041659047,-1.3282493629876688,-0.00886300194749708,-0.45240506233152655,1.7899407442066224,-1.3370812501160387,1.3286200751314425,-1.3343769190997685,-0.002287862851864581,1.3370546812738338,0.8960777780684132,-1.3477731914693913,2.6708639772297014,-0.8878718353792164,0.46435125985632647,0.0027870509072338676,-1.7947503577398054,0.47
-2.225768041659047,-1.3282493629876688,-0.00886300194749708,-0.002768862151896018,1.3443378922210707,-0.4397109820722732,1.7746832144773403,0.44739410478100883,1.3417642725283487,0.891540790144245,-0.9026290910114919,-0.4529313577235552,1.7798808568053819,-0.8878718353792164,-1.3319886548041122,0.0027870509072338676,0.895640984990962,0.505
-2.225768041659047,-1.3282493629876688,-0.00886300194749708,1.795775938566626,-1.7748820716777927,1.3550295540152575,-0.009569342906251024,-1.3343769190997685,-2.24237475515222,0.4460268990146563,-0.45295237374151565,0.8893313928951988,-0.4475769442554165,0.9090809886923067,0.46435125985632647,0.0027870509072338676,0.4472424278691674,0.47
-2.225768041659047,-1.3282493629876688,-0.00886300194749708,1.795775938566626,-0.8836763677066888,-0.4397109820722732,-0.009569342906251024,0.8928368607512032,-0.4503052413119357,5.130078850675713E-4,-0.45295237374151565,1.3367523097681169,-0.4475769442554165,0.010604576656545166,0.015266281191216787,-0.8914869221201681,0.4472424278691674,0.435
-2.225768041659047,-1.3282493629876688,0.43761770649928433,-0.902041262511157,-1.3292792196922407,-0.4397109820722732,-1.3477587609439445,0.8928368607512032,-0.4503052413119357,-0.8905147743741099,-0.003275656471539389,0.8893313928951988,-0.4475769442554165,0.010604576656545166,0.015266281191216787,-1.3386239086338692,-0.4495546863744217,0.38
-2.225768041659047,-1.3282493629876688,0.43761770649928433,-0.902041262511157,-0.43807351572113695,0.008974151949609481,-0.009569342906251024,0.0019513488108145003,0.8937468940682777,-1.3360286655036986,0.4464010607984369,0.44191047602228084,0.4434061761689029,-0.4386336293613356,-1.3319886548041122,1.7913349969620378,-1.7947503577398054,0.455
-2.225768041659047,-1.3282493629876688,0.43761770649928433,0.8965035382073651,2.2355435961921746,0.9063444199933749,-0.45563248225214886,0.44739410478100883,-0.002287862851864581,5.130078850675713E-4,-1.3523058082814683,-0.005510440850637179,0.8888977363810626,-1.337110041397097,-0.8829036761390026,-0.44434993560646713,0.895640984990962,0.46
-2.225768041659047,-1.3282493629876688,0.8840984149460657,-1.3516774626907875,-0.43807351572113695,0.008974151949609481,-0.45563248225214886,0.0019513488108145003,0.8937468940682777,-1.7815425566332874,-0.003275656471539389,-0.4529313577235552,0.8888977363810626,-0.4386336293613356,-1.3319886548041122,0.8970610239346358,1.792438099234551,0.48
-2.225768041659047,-1.3282493629876688,0.8840984149460657,-1.3516774626907875,1.3443378922210707,0.4576592859714922,0.43649379643964686,-0.44349140715937985,0.4457295156082065,-1.3360286655036986,0.8960777780684132,-0.9003522745964733,-0.0020853840432567996,-0.4386336293613356,-0.43381869747389284,0.44992403742093484,2.68923521347814,0.495
-2.225768041659047,-1.3282493629876688,0.8840984149460657,-0.902041262511157,-0.43807351572113695,0.4576592859714922,-0.9016956215980467,-1.7798196750699629,-0.8983226197720068,5.130078850675713E-4,0.8960777780684132,0.8893313928951988,0.4434061761689029,0.9090809886923067,0.46435125985632647,0.8970610239346358,-0.0011561292526271194,0.49
-2.225768041659047,-1.3282493629876688,0.8840984149460657,-0.45240506233152655,0.007529336264414955,2.252399822059023,0.43649379643964686,-0.44349140715937985,0.8937468940682777,0.4460268990146563,0.8960777780684132,-0.9003522745964733,0.8888977363810626,-0.4386336293613356,-0.8829036761390026,0.0027870509072338676,-0.8979532434962162,0.47
-2.225768041659047,-1.3282493629876688,0.8840984149460657,0.8965035382073651,0.8987350402355188,-0.4397109820722732,-0.45563248225214886,-0.44349140715937985,-0.8983226197720068,-0.8905147743741099,0.8960777780684132,-1.3477731914693913,3.1163555374418612,-0.8878718353792164,0.9134362385214361,0.0027870509072338676,-0.0011561292526271194,0.49
-2.225768041659047,-1.3282493629876688,0.8840984149460657,1.3461397383869955,0.8987350402355188,0.008974151949609481,-1.3477587609439445,1.7837223726915918,-1.3463399982320778,5.130078850675713E-4,-0.003275656471539389,1.7841732266410348,-0.4475769442554165,0.010604576656545166,-0.8829036761390026,0.0027870509072338676,-0.4495546863744217,0.495
-2.225768041659047,-1.3282493629876688,1.330579123392847,-0.902041262511157,0.4531321882499668,-0.4397109820722732,-0.45563248225214886,0.8928368607512032,1.3417642725283487,0.891540790144245,1.7954312126083656,-0.9003522745964733,-0.0020853840432567996,-0.8878718353792164,0.46435125985632647,-0.8914869221201681,-0.0011561292526271194,0.445
-2.225768041659047,-1.3282493629876688,1.330579123392847,-0.45240506233152655,-0.43807351572113695,0.4576592859714922,-0.009569342906251024,-0.8889341631295742,-0.4503052413119357,1.3370546812738338,-0.45295237374151565,-0.9003522745964733,-0.4475769442554165,1.8075574007280684,0.015266281191216787,-1.3386239086338692,-0.8979532434962162,0.41
-2.225768041659047,-1.3282493629876688,1.330579123392847,-0.002768862151896018,-1.7748820716777927,-1.3370812501160387,-0.9016956215980467,0.8928368607512032,-1.794357376692149,5.130078850675713E-4,1.3457544953383893,-0.4529313577235552,-1.7840516248918956,0.45984278267442596,0.9134362385214361,0.44992403742093484,-1.3463518006180109,0.415
-2.225768041659047,-0.8836222907002812,-2.241266544181404,-0.002768862151896018,0.8987350402355188,2.701084956080906,-0.009569342906251024,-0.8889341631295742,2.237799029448491,-1.3360286655036986,-0.9026290910114919,-0.4529313577235552,0.4434061761689029,0.9090809886923067,-1.3319886548041122,-0.8914869221201681,0.4472424278691674,0.435
-2.225768041659047,-0.8836222907002812,-1.3483051272878412,-0.45240506233152655,-0.43807351572113695,-0.4397109820722732,-0.45563248225214886,0.0019513488108145003,-0.8983226197720068,0.891540790144245,-0.9026290910114919,-0.9003522745964733,0.4434061761689029,-0.8878718353792164,1.3625212171865457,-0.44434993560646713,-0.8979532434962162,0.35
-2.225768041659047,-0.8836222907002812,-1.3483051272878412,-0.45240506233152655,0.4531321882499668,0.008974151949609481,-0.45563248225214886,3.120050640602175,-1.3463399982320778,-0.44500088324452114,-0.9026290910114919,0.8893313928951988,0.4434061761689029,-0.8878718353792164,-1.3319886548041122,-0.44434993560646713,0.895640984990962,0.47
-2.225768041659047,-0.8836222907002812,-1.3483051272878412,-0.45240506233152655,2.2355435961921746,2.252399822059023,-0.009569342906251024,0.0019513488108145003,-0.4503052413119357,-1.7815425566332874,0.8960777780684132,-0.005510440850637179,-0.4475769442554165,0.010604576656545166,0.015266281191216787,-0.8914869221201681,-1.3463518006180109,0.475
-2.225768041659047,-0.8836222907002812,-0.9018244188410599,-0.902041262511157,0.8987350402355188,-0.4397109820722732,0.43649379643964686,0.0019513488108145003,-0.002287862851864581,2.228082463533011,0.4464010607984369,-0.005510440850637179,-0.0020853840432567996,0.010604576656545166,-1.7810736334692219,-0.44434993560646713,0.4472424278691674,0.41
-2.225768041659047,-0.8836222907002812,-0.45534371039427846,-1.3516774626907875,-1.3292792196922407,-1.7857663841379214,-0.9016956215980467,-0.8889341631295742,0.4457295156082065,0.891540790144245,2.245107929878342,-0.005510440850637179,-1.3385600646797358,0.45984278267442596,0.9134362385214361,0.0027870509072338676,-0.8979532434962162,0.405
-2.225768041659047,-0.8836222907002812,-0.45534371039427846,0.4468673380277345,-1.7748820716777927,-0.8883961160941559,-0.45563248225214886,0.0019513488108145003,-0.4503052413119357,-0.8905147743741099,-0.45295237374151565,0.44191047602228084,-1.3385600646797358,0.010604576656545166,1.3625212171865457,0.44992403742093484,0.895640984990962,0.42
-2.225768041659047,-0.8836222907002812,-0.45534371039427846,1.3461397383869955,-0.8836763677066888,-1.3370812501160387,-1.7938219002898426,1.3382796167213975,0.4457295156082065,-0.44500088324452114,-0.003275656471539389,2.231594143513953,0.4434061761689029,0.9090809886923067,-1.3319886548041122,0.0027870509072338676,0.4472424278691674,0.48
-2.225768041659047,-0.8836222907002812,-0.45534371039427846,1.3461397383869955,1.3443378922210707,-1.7857663841379214,-0.9016956215980467,0.0019513488108145003,-0.4503052413119357,2.228082463533011,1.3457544953383893,-2.2426150252152275,-0.0020853840432567996,-0.4386336293613356,0.46435125985632647,0.44992403742093484,-0.0011561292526271194,0.475
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,-0.902041262511157,-1.7748820716777927,-0.4397109820722732,0.43649379643964686,1.3382796167213975,-0.4503052413119357,-0.8905147743741099,0.8960777780684132,-0.005510440850637179,0.8888977363810626,0.9090809886923067,-1.3319886548041122,-0.44434993560646713,3.1376337705999346,0.53
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,-0.902041262511157,-1.7748820716777927,2.252399822059023,-0.009569342906251024,-1.7798196750699629,-0.002287862851864581,0.4460268990146563,0.4464010607984369,-0.005510440850637179,-0.8930685044675761,-1.337110041397097,1.8116061958516554,-0.8914869221201681,-0.8979532434962162,0.47
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,-0.902041262511157,-0.8836763677066888,0.008974151949609481,-1.3477587609439445,0.0019513488108145003,-1.794357376692149,0.891540790144245,-1.8019825255514446,-0.4529313577235552,0.4434061761689029,-0.4386336293613356,0.015266281191216787,-0.8914869221201681,-0.8979532434962162,0.4
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,-0.902041262511157,0.007529336264414955,0.9063444199933749,-1.3477587609439445,0.0019513488108145003,-0.4503052413119357,-1.3360286655036986,0.8960777780684132,1.7841732266410348,0.4434061761689029,-0.8878718353792164,-0.43381869747389284,0.44992403742093484,-0.4495546863744217,0.47
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,-0.902041262511157,0.8987350402355188,0.4576592859714922,-0.45563248225214886,-1.3343769190997685,-1.3463399982320778,-0.8905147743741099,0.4464010607984369,-0.4529313577235552,-1.7840516248918956,-0.4386336293613356,1.8116061958516554,0.8970610239346358,0.4472424278691674,0.43
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,-0.45240506233152655,0.8987350402355188,-1.3370812501160387,-1.3477587609439445,-0.44349140715937985,0.4457295156082065,1.7825685724034224,-0.003275656471539389,-0.005510440850637179,-0.0020853840432567996,-1.337110041397097,0.015266281191216787,0.0027870509072338676,-0.0011561292526271194,0.445
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,1.3461397383869955,0.4531321882499668,-0.4397109820722732,0.43649379643964686,-0.44349140715937985,-0.4503052413119357,-0.44500088324452114,0.4464010607984369,-0.005510440850637179,-1.3385600646797358,-1.337110041397097,0.9134362385214361,-0.8914869221201681,-0.8979532434962162,0.43
-2.225768041659047,-0.8836222907002812,-0.00886300194749708,1.795775938566626,-1.7748820716777927,2.701084956080906,1.3286200751314425,0.44739410478100883,-1.3463399982320778,0.4460268990146563,-0.003275656471539389,-1.3477731914693913,-1.3385600646797358,0.010604576656545166,0.015266281191216787,-0.44434993560646713,0.895640984990962,0.455
-2.225768041659047,-0.8836222907002812,0.43761770649928433,-0.902041262511157,0.007529336264414955,-0.8883961160941559,-1.3477587609439445,-0.8889341631295742,-0.8983226197720068,4.455651919180955,0.8960777780684132,-1.3477731914693913,0.4434061761689029,-0.4386336293613356,-0.43381869747389284,0.8970610239346358,0.4472424278691674,0.48
-2.225768041659047,-0.8836222907002812,0.43761770649928433,0.4468673380277345,0.007529336264414955,0.4576592859714922,-0.9016956215980467,0.8928368607512032,-0.4503052413119357,5.130078850675713E-4,-0.003275656471539389,-0.005510440850637179,0.4434061761689029,0.45984278267442596,-1.3319886548041122,0.0027870509072338676,-0.8979532434962162,0.42
-2.225768041659047,-0.8836222907002812,0.43761770649928433,0.4468673380277345,0.4531321882499668,0.4576592859714922,1.7746832144773403,-1.3343769190997685,-0.002287862851864581,-1.7815425566332874,0.8960777780684132,-0.005510440850637179,-0.0020853840432567996,0.9090809886923067,0.015266281191216787,0.0027870509072338676,0.4472424278691674,0.475
-2.225768041659047,-0.8836222907002812,0.43761770649928433,1.795775938566626,0.007529336264414955,0.4576592859714922,-1.3477587609439445,0.44739410478100883,1.78978165098842,5.130078850675713E-4,0.4464010607984369,1.3367523097681169,-0.0020853840432567996,0.010604576656545166,-1.3319886548041122,0.44992403742093484,1.3440395421127564,0.505
-2.225768041659047,-0.8836222907002812,0.8840984149460657,0.4468673380277345,-0.43807351572113695,-1.7857663841379214,0.43649379643964686,0.0019513488108145003,-0.4503052413119357,5.130078850675713E-4,1.3457544953383893,-0.005510440850637179,1.3343892965932223,-1.337110041397097,0.015266281191216787,0.44992403742093484,-0.8979532434962162,0.475
-2.225768041659047,-0.8836222907002812,0.8840984149460657,1.795775938566626,-1.3292792196922407,-0.8883961160941559,-0.9016956215980467,0.8928368607512032,-0.002287862851864581,0.4460268990146563,-0.003275656471539389,-0.4529313577235552,0.4434061761689029,2.256795606745949,0.015266281191216787,0.8970610239346358,-0.0011561292526271194,0.495
-2.225768041659047,-0.8836222907002812,1.330579123392847,-0.002768862151896018,1.3443378922210707,-0.4397109820722732,0.43649379643964686,-0.44349140715937985,-0.002287862851864581,0.891540790144245,0.4464010607984369,-0.9003522745964733,-0.4475769442554165,-0.4386336293613356,-0.8829036761390026,0.44992403742093484,0.4472424278691674,0.485
-2.225768041659047,-0.8836222907002812,1.330579123392847,0.4468673380277345,1.7899407442066224,0.008974151949609481,1.3286200751314425,-0.8889341631295742,-0.002287862851864581,-0.8905147743741099,0.4464010607984369,1.7841732266410348,-0.0020853840432567996,-1.337110041397097,2.709776153181875,0.8970610239346358,0.895640984990962,0.575
-2.225768041659047,-0.8836222907002812,1.330579123392847,1.3461397383869955,-0.43807351572113695,0.4576592859714922,-0.45563248225214886,-0.8889341631295742,-0.002287862851864581,-0.8905147743741099,-0.003275656471539389,0.44191047602228084,0.8888977363810626,0.010604576656545166,-0.43381869747389284,-0.44434993560646713,0.4472424278691674,0.485
-2.225768041659047,-0.8836222907002812,1.7770598318396285,-0.002768862151896018,1.7899407442066224,-1.3370812501160387,1.3286200751314425,-1.3343769190997685,1.3417642725283487,2.228082463533011,-0.45295237374151565,0.44191047602228084,-0.0020853840432567996,-0.8878718353792164,0.46435125985632647,-0.8914869221201681,0.4472424278691674,0.5
-2.225768041659047,-0.8836222907002812,1.7770598318396285,0.4468673380277345,-0.43807351572113695,-0.4397109820722732,-0.9016956215980467,0.8928368607512032,-0.002287862851864581,-0.44500088324452114,-1.3523058082814683,0.8893313928951988,0.8888977363810626,0.9090809886923067,-0.43381869747389284,-0.8914869221201681,-1.7947503577398054,0.44
-2.225768041659047,-0.8836222907002812,2.2235405402864097,-0.902041262511157,-1.3292792196922407,-0.8883961160941559,0.43649379643964686,1.7837223726915918,-1.3463399982320778,0.891540790144245,-0.003275656471539389,0.8893313928951988,-0.8930685044675761,0.010604576656545166,-0.43381869747389284,0.0027870509072338676,2.68923521347814,0.49
-2.225768041659047,-0.8836222907002812,2.670021248733191,-0.902041262511157,1.3443378922210707,-1.3370812501160387,-0.9016956215980467,0.0019513488108145003,-0.002287862851864581,-0.8905147743741099,0.8960777780684132,-0.005510440850637179,-0.8930685044675761,-0.8878718353792164,-0.43381869747389284,0.0027870509072338676,0.895640984990962,0.475
-2.225768041659047,-0.43899521841289363,-1.7947858357346227,-0.002768862151896018,-0.8836763677066888,1.3550295540152575,-0.009569342906251024,-0.44349140715937985,-0.8983226197720068,0.4460268990146563,-0.9026290910114919,1.7841732266410348,0.4434061761689029,0.9090809886923067,1.3625212171865457,0.8970610239346358,1.792438099234551,0.53
-2.225768041659047,-0.43899521841289363,-1.7947858357346227,-0.002768862151896018,0.007529336264414955,-2.234451518159804,-0.9016956215980467,-0.8889341631295742,0.4457295156082065,1.3370546812738338,-0.003275656471539389,1.7841732266410348,0.8888977363810626,0.010604576656545166,0.46435125985632647,-1.3386239086338692,1.792438099234551,0.435
-2.225768041659047,-0.43899521841289363,-1.7947858357346227,1.3461397383869955,0.4531321882499668,-0.8883961160941559,-0.9016956215980467,2.6746078846319805,-0.002287862851864581,5.130078850675713E-4,-0.9026290910114919,-0.9003522745964733,0.8888977363810626,0.45984278267442596,2.260691174516765,0.44992403742093484,-0.8979532434962162,0.525
-2.225768041659047,-0.43899521841289363,-1.7947858357346227,1.795775938566626,0.007529336264414955,0.9063444199933749,1.3286200751314425,-0.44349140715937985,-0.4503052413119357,5.130078850675713E-4,-1.3523058082814683,0.44191047602228084,-0.0020853840432567996,-1.337110041397097,0.9134362385214361,-0.44434993560646713,-1.3463518006180109,0.46
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,-1.3516774626907875,0.8987350402355188,-0.8883961160941559,-0.45563248225214886,2.229165128661786,1.3417642725283487,5.130078850675713E-4,-0.003275656471539389,-0.005510440850637179,-0.0020853840432567996,2.256795606745949,-0.8829036761390026,0.8970610239346358,-1.7947503577398054,0.505
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,-0.902041262511157,0.4531321882499668,0.4576592859714922,-0.9016956215980467,2.229165128661786,0.4457295156082065,1.3370546812738338,1.7954312126083656,-0.4529313577235552,0.4434061761689029,-0.4386336293613356,-0.43381869747389284,0.0027870509072338676,-1.7947503577398054,0.46
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,-0.45240506233152655,0.4531321882499668,1.8037146880371402,0.8825569357855447,0.0019513488108145003,1.78978165098842,-0.44500088324452114,-0.003275656471539389,1.7841732266410348,-0.8930685044675761,0.45984278267442596,-0.8829036761390026,-0.8914869221201681,-0.4495546863744217,0.485
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,0.4468673380277345,-0.8836763677066888,-1.3370812501160387,0.8825569357855447,0.8928368607512032,0.4457295156082065,-0.44500088324452114,-0.45295237374151565,0.8893313928951988,-0.0020853840432567996,0.9090809886923067,-0.43381869747389284,0.8970610239346358,2.2408366563563455,0.5
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,0.8965035382073651,0.007529336264414955,0.4576592859714922,0.8825569357855447,-1.3343769190997685,-0.002287862851864581,-0.8905147743741099,-0.003275656471539389,0.44191047602228084,1.3343892965932223,1.8075574007280684,1.3625212171865457,0.0027870509072338676,-1.7947503577398054,0.465
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,1.3461397383869955,-1.3292792196922407,-1.3370812501160387,0.8825569357855447,1.3382796167213975,-0.8983226197720068,-0.44500088324452114,1.3457544953383893,0.8893313928951988,-0.4475769442554165,2.256795606745949,-0.8829036761390026,-0.8914869221201681,-0.4495546863744217,0.465
-2.225768041659047,-0.43899521841289363,-1.3483051272878412,2.2454121387462567,-1.3292792196922407,-0.8883961160941559,3.558935771860932,1.7837223726915918,0.8937468940682777,5.130078850675713E-4,0.4464010607984369,-0.005510440850637179,0.4434061761689029,0.9090809886923067,-0.43381869747389284,-0.44434993560646713,-0.4495546863744217,0.515
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,-2.2509498630500486,0.4531321882499668,0.9063444199933749,-0.009569342906251024,-0.44349140715937985,-1.3463399982320778,0.891540790144245,-0.003275656471539389,2.231594143513953,-0.4475769442554165,0.45984278267442596,0.9134362385214361,0.44992403742093484,-0.0011561292526271194,0.485
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,-1.3516774626907875,0.8987350402355188,-0.4397109820722732,0.43649379643964686,1.3382796167213975,-0.4503052413119357,-1.7815425566332874,-0.003275656471539389,-1.3477731914693913,-0.4475769442554165,-0.8878718353792164,0.46435125985632647,0.44992403742093484,0.895640984990962,0.395
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,-1.3516774626907875,1.7899407442066224,-0.8883961160941559,-0.009569342906251024,0.8928368607512032,-0.4503052413119357,2.228082463533011,0.8960777780684132,0.44191047602228084,-0.0020853840432567996,-0.8878718353792164,-0.43381869747389284,-0.44434993560646713,1.792438099234551,0.51
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,-0.45240506233152655,0.007529336264414955,-1.3370812501160387,-1.3477587609439445,-1.3343769190997685,-0.4503052413119357,0.891540790144245,-1.8019825255514446,-0.9003522745964733,-0.8930685044675761,-0.4386336293613356,0.015266281191216787,-0.44434993560646713,-0.0011561292526271194,0.365
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,-0.45240506233152655,0.007529336264414955,-1.3370812501160387,0.8825569357855447,3.120050640602175,-1.3463399982320778,-0.44500088324452114,0.8960777780684132,-0.005510440850637179,-0.8930685044675761,0.45984278267442596,0.015266281191216787,0.0027870509072338676,-1.3463518006180109,0.5
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,-0.45240506233152655,0.007529336264414955,-0.4397109820722732,-0.45563248225214886,0.0019513488108145003,-0.002287862851864581,0.891540790144245,0.8960777780684132,0.8893313928951988,-0.0020853840432567996,-2.235586453432859,-0.43381869747389284,0.44992403742093484,-0.8979532434962162,0.455
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,0.4468673380277345,-0.8836763677066888,0.008974151949609481,-0.45563248225214886,1.3382796167213975,-0.002287862851864581,5.130078850675713E-4,0.4464010607984369,0.8893313928951988,-0.8930685044675761,0.010604576656545166,-0.43381869747389284,0.0027870509072338676,1.792438099234551,0.475
-2.225768041659047,-0.43899521841289363,-0.9018244188410599,0.4468673380277345,0.4531321882499668,0.008974151949609481,-0.9016956215980467,0.44739410478100883,-0.4503052413119357,-0.8905147743741099,0.8960777780684132,-0.4529313577235552,-0.4475769442554165,-0.4386336293613356,2.260691174516765,-0.44434993560646713,0.4472424278691674,0.475
